Record_ID,Bus_ID,Bus_Number,Date,City,Route_Number,Route_Name,Source_Stop,Destination_Stop,Departure_Time,Arrival_Time,Distance_km,Bus_Type,Total_Seats,Passengers,Occupancy_Percentage,Ticket_Price,Revenue,Fuel_Consumption_Liters,Fuel_Cost,Delay_Minutes,Weather,Traffic_Level,Trip_Status,Customer_Rating
997,BUS10997,RJ20C9843,2025-05-17,Kolkata,R154,Dum Dum-Park Street,Dum Dum Terminal,Park Street Terminal,12:20,13:59,59.5,Mini Bus,31,21.0,67.74,18.78,394.38,10.71,1017.45,6.0,Rainy,Low,On Time,3.5
1845,BUS11845,RJ83B6299,2025-09-30,Pune,B24,Kothrud-Viman Nagar,Kothrud Terminal,Viman Nagar Junction,17:05,20:12,118.4,Non-AC,50,0.0,0.0,36.06,0.0,44.54,4231.3,14.0,Sunny,Low,Delayed,3.3
849,BUS10849,KA17B6368,2024-10-10,Ahmedabad,L172,Satellite-Vastral,Satellite Terminal,Vastral Terminal,18:50,20:27,39.2,AC,54,7.0,12.96,36.21,253.47,16.41,1558.95,14.0,Rainy,Medium,Delayed,3.3
76,BUS10076,GJ71A5362,2024-09-11,Pune,B253,Hadapsar-Shivajinagar,Hadapsar Stand,Shivajinagar Stand,10:45,14:22,100.6,Electric,31,22.0,70.97,35.81,787.82,9.14,109.68,74.0,Rainy,Low,Delayed,
143,BUS10143,WB87B5350,2024-09-06,Delhi,B7,Saket-Karol Bagh,Saket Stand,Karol Bagh Junction,07:40,08:58,16.1,Mini Bus,26,21.0,80.77,12.61,264.81,3.7,351.5,38.0,Rainy,Medium,Delayed,
1897,BUS11897,MH99B9712,2025-08-15,Chennai,L10,Porur-Egmore,Porur Stop,Egmore Junction,09:45,12:31,106.5,AC,39,30.0,76.92,41.78,1253.4,36.94,3509.3,0.0,Foggy,Low,On Time,4.4
548,BUS10548,GJ63B5886,2025-01-07,Hyderabad,L141,Kukatpally-Secunderabad,Kukatpally Stand,Secunderabad Stop,22:10,01:21,108.7,Electric,38,26.0,68.42,36.02,936.52,7.31,87.72,0.0,Foggy,Medium,On Time,4.6
938,BUS10938,WB96A3482,2024-09-24,Ahmedabad,R91,Maninagar-Gota,Maninagar Stand,Gota Terminal,11:50,13:20,48.3,AC,52,61.0,117.31,22.29,1359.69,15.57,1479.15,0.0,Sunny,Medium,On Time,4.1
1148,BUS11148,KA71B7048,2024-10-06,Ahmedabad,L85,Bopal-Naroda,Bopal Junction,Naroda Stand,11:40,13:48,18.0,AC,52,43.0,82.69,18.14,780.02,6.39,607.05,60.0,Rainy,High,Delayed,3.0
1468,BUS11468,MH98A8980,2024-11-27,Jaipur,B11,Mansarovar-Amer,Mansarovar Junction,Amer Stand,17:50,20:11,71.8,Non-AC,58,,89.66,26.81,1394.12,20.67,1963.65,37.0,Cloudy,Low,Delayed,2.5
769,BUS10769,DL27C7358,2024-07-05,Delhi,B178,Dwarka-ITO,Dwarka Stand,ITO Terminal,05:25,07:29,55.1,Non-AC,50,25.0,50.0,27.68,692.0,16.01,1520.95,33.0,Sunny,Low,Delayed,3.3
711,BUS10711,UP28A3542,2024-11-25,Ahmedabad,L65,Bopal-Naroda,Bopal Stop,Naroda Junction,14:10,16:53,76.8,AC,55,9.0,,43.69,393.21,23.1,2194.5,0.0,Sunny,Medium,On Time,
1485,BUS11485,MH45A4170,2024-11-14,Chennai,B274,Porur-Egmore,Porur Stand,Egmore Junction,11:20,11:50,19.1,Electric,37,19.0,51.35,14.58,277.02,1.78,21.36,0.0,Sunny,Low,On Time,3.1
1602,BUS11602,TN81B6357,2025-11-15,Kolkata,L144,Behala-Sealdah,Behala Stop,Sealdah Terminal,18:40,22:11,104.3,Mini Bus,29,4.0,13.79,28.28,113.12,28.71,2727.45,3.0,Foggy,Medium,On Time,4.1
559,BUS10559,TN19A2163,2025-07-15,Mumbai,L238,Andheri-Dadar,Andheri Terminal,Dadar Terminal,08:10,10:03,46.8,AC,53,56.0,105.66,33.84,1895.04,16.79,1595.05,0.0,Rainy,Medium,On Time,3.6
1742,BUS11742,RJ19C7347,2025-05-06,Kolkata,R71,Behala-Sealdah,Behala Terminal,Sealdah Stop,05:40,07:29,30.0,AC,44,52.0,118.18,30.75,1599.0,11.42,1084.9,4.0,Foggy,High,On Time,4.0
419,BUS10419,RJ37C6611,2025-10-06,Delhi,B169,Rajouri Garden-Anand Vihar,Rajouri Garden Stop,Anand Vihar Stand,09:45,13:45,117.3,Mini Bus,30,36.0,120.0,28.17,1014.12,21.26,2019.7,6.0,Foggy,Medium,On Time,3.6
1883,BUS11883,RJ45A1448,2025-01-04,Ahmedabad,L177,Vastrapur-Kalupur,Vastrapur Stand,Kalupur Stand,17:20,21:15,105.0,Electric,35,13.0,37.14,27.53,357.89,9.49,113.88,0.0,Cloudy,,On Time,
129,BUS10129,GJ14B7225,2024-06-08,Hyderabad,L110,Gachibowli-Koti,Gachibowli Terminal,Koti Terminal,14:15,17:53,80.3,AC,41,13.0,31.71,46.97,610.61,33.05,3139.75,19.0,Sunny,Medium,Delayed,
370,BUS10370,RJ74C2895,2025-11-30,Pune,B7,Kothrud-Viman Nagar,Kothrud Stop,Viman Nagar Stand,07:45,13:32,108.7,AC,38,42.0,110.53,44.44,1866.48,45.38,4311.1,0.0,Rainy,High,On Time,3.9
860,BUS10860,MH20B8466,2025-09-15,Bengaluru,L43,Yeshwanthpur-Silk Board,Yeshwanthpur Stand,Silk Board Junction,12:20,13:51,65.7,AC,47,30.0,63.83,36.09,1082.7,23.4,2223.0,0.0,Sunny,Low,On Time,4.3
1349,BUS11349,DL91B3060,2025-01-25,Kolkata,R108,Salt Lake-Howrah,Salt Lake Stop,Howrah Stand,17:15,19:57,45.6,Electric,38,40.0,105.26,27.66,1106.4,2.61,31.32,0.0,Cloudy,High,On Time,
1756,BUS11756,UP37C3574,2025-07-25,Jaipur,B154,Jagatpura-Sanganer,Jagatpura Stop,Sanganer Stand,18:40,20:33,77.7,Non-AC,54,49.0,90.74,25.8,1264.2,26.83,2548.85,0.0,Rainy,Low,On Time,3.7
444,BUS10444,UP61A1476,2025-05-07,Ahmedabad,R116,Satellite-Vastral,Satellite Stand,Vastral Stop,18:45,22:38,100.0,Mini Bus,28,7.0,25.0,22.91,160.37,25.81,2451.95,0.0,Sunny,Medium,On Time,4.4
1752,BUS11752,GJ69C2337,2025-02-09,Bengaluru,L244,Marathahalli-Banashankari,Marathahalli Junction,Banashankari Terminal,22:55,03:25,112.2,Non-AC,55,11.0,20.0,25.96,285.56,32.77,3113.15,7.0,Cloudy,Medium,On Time,3.3
1534,BUS11534,RJ78C8328,2025-11-09,Jaipur,L243,Mansarovar-Amer,Mansarovar Stand,Amer Stop,10:35,12:39,74.2,AC,51,14.0,27.45,29.69,415.66,24.98,2373.1,0.0,Rainy,Low,On Time,4.1
1332,BUS11332,UP29A4832,2025-10-20,Jaipur,R101,Mansarovar-Amer,Mansarovar Junction,Amer Stand,21:30,01:32,109.1,Non-AC,44,44.0,100.0,29.71,1307.24,30.26,2874.7,0.0,Sunny,Medium,On Time,3.8
566,BUS10566,KA41A6875,2025-09-20,Pune,L243,Aundh-Camp,Aundh Junction,Camp Terminal,05:15,07:29,74.1,AC,49,41.0,83.67,29.48,1208.68,21.17,2011.15,12.0,Foggy,Low,Delayed,
895,BUS10895,RJ89C3953,2024-06-09,Chennai,L189,Adyar-Broadway,Adyar Stop,Broadway Stand,10:25,10:52,7.9,Electric,38,17.0,44.74,,209.61,0.48,5.76,0.0,Cloudy,High,On Time,4.4
1807,BUS11807,TS49B6174,2024-05-29,Hyderabad,B280,Kukatpally-Secunderabad,Kukatpally Stand,Secunderabad Terminal,10:15,13:37,50.8,Non-AC,43,22.0,51.16,19.22,422.84,17.8,1691.0,0.0,Foggy,High,On Time,3.9
128,BUS10128,UP22B2560,2024-07-25,Hyderabad,L82,Kukatpally-Secunderabad,Kukatpally Terminal,Secunderabad Terminal,07:00,09:52,52.7,Electric,44,14.0,31.82,31.03,434.42,4.74,56.88,17.0,Cloudy,High,Delayed,
1836,BUS11836,DL24B6608,2025-03-31,Kolkata,R256,Salt Lake-Howrah,Salt Lake Stop,Howrah Junction,19:25,21:09,46.3,Mini Bus,26,16.0,61.54,17.48,279.68,11.31,1074.45,22.0,Foggy,Medium,Delayed,3.2
1380,BUS11380,DL51A2518,2024-10-22,Kolkata,R82,Behala-Sealdah,Behala Junction,Sealdah Terminal,07:35,08:52,35.4,Mini Bus,32,37.0,115.62,12.98,480.26,9.9,,9.0,Foggy,Medium,On Time,3.5
1919,BUS11919,MH19A6387,2025-03-14,Lucknow,L86,Indira Nagar-Hazratganj,Indira Nagar Terminal,Hazratganj Terminal,08:15,09:05,6.0,Mini Bus,28,17.0,60.71,13.09,222.53,1.22,115.9,42.0,Foggy,Low,Delayed,3.7
137,BUS10137,WB79A2361,2024-12-28,Ahmedabad,B154,Chandkheda-Isanpur,Chandkheda Stop,Isanpur Terminal,17:35,19:53,76.2,Electric,40,43.0,107.5,30.84,1326.12,5.24,62.88,37.0,Cloudy,Low,Delayed,2.8
1847,BUS11847,DL33B7454,2025-11-17,Hyderabad,B72,Uppal-Mehdipatnam,Uppal Terminal,Mehdipatnam Stand,21:50,05:01,90.9,Mini Bus,31,0.0,0.0,28.25,0.0,18.95,1800.25,0.0,,High,Cancelled,2.1
881,BUS10881,TS74C9447,2024-11-11,Chennai,L29,Anna Nagar-Guindy,Anna Nagar Stop,Guindy Stop,07:25,09:32,85.8,Non-AC,40,21.0,52.5,22.07,463.47,23.5,2232.5,0.0,Foggy,Low,On Time,4.4
1690,BUS11690,TN50C6596,2025-01-03,Bengaluru,B173,Whitefield-Majestic,Whitefield Stop,Majestic Junction,19:30,21:25,80.0,Non-AC,54,8.0,14.81,23.79,190.32,29.73,2824.35,0.0,Rainy,Low,On Time,3.3
1665,BUS11665,RJ18B9919,2024-08-06,Jaipur,B266,Vidhyadhar Nagar-Sitapura,Vidhyadhar Nagar Terminal,Sitapura Terminal,20:45,23:34,114.4,Mini Bus,28,5.0,17.86,25.98,129.9,29.96,2846.2,0.0,Sunny,Low,On Time,4.0
1950,BUS11950,WB78C2194,2024-11-02,Pune,L260,Kothrud-Viman Nagar,Kothrud Stand,Viman Nagar Stop,15:10,18:03,45.5,Mini Bus,25,2.0,8.0,14.39,28.78,12.49,1186.55,25.0,Foggy,High,Delayed,3.7
1163,BUS11163,DL29C2110,2024-11-11,Lucknow,R221,Vikas Nagar-Kaiserbagh,Vikas Nagar Stop,Kaiserbagh Stop,11:15,13:36,32.7,AC,39,14.0,35.9,20.23,283.22,12.54,1191.3,14.0,Rainy,High,Delayed,2.6
1728,BUS11728,UP54A1617,2024-07-24,Delhi,B68,Dwarka-ITO,Dwarka Stop,ITO Terminal,20:10,21:33,21.5,Non-AC,46,14.0,30.43,20.91,292.74,6.48,615.6,41.0,Foggy,Medium,Delayed,3.1
255,BUS10255,DL95A9659,2025-12-22,Bengaluru,R177,Whitefield-Majestic,Whitefield Stop,Majestic Terminal,06:45,07:42,19.5,Mini Bus,32,8.0,25.0,13.62,108.96,3.91,371.45,0.0,Cloudy,High,On Time,3.5
876,BUS10876,RJ17A5389,2024-07-03,Chennai,R246,Anna Nagar-Guindy,Anna Nagar Stop,Guindy Stand,19:00,19:22,15.1,AC,54,46.0,85.19,17.41,800.86,6.18,587.1,0.0,Rainy,Low,On Time,3.7
1440,BUS11440,KA52B3352,2025-12-20,Mumbai,L107,Andheri-Dadar,Andheri Stand,Dadar Terminal,22:25,01:25,59.5,Mini Bus,29,1.0,3.45,20.78,20.78,11.63,1104.85,0.0,Rainy,High,On Time,4.2
551,BUS10551,RJ49C5575,2024-02-10,Chennai,B233,Porur-Egmore,Porur Stop,Egmore Stop,10:40,13:58,118.0,Electric,43,3.0,6.98,29.75,89.25,9.04,108.48,12.0,Rainy,Low,Delayed,2.8
148,BUS10148,DL55A7847,2024-01-14,Chennai,L152,Porur-Egmore,Porur Stand,Egmore Stand,22:20,03:40,69.1,Non-AC,58,58.0,100.0,27.64,1603.12,20.36,1934.2,0.0,Cloudy,High,On Time,3.7
632,BUS10632,DL84B6924,2025-08-14,Hyderabad,L274,LB Nagar-Miyapur,LB Nagar Terminal,Miyapur Junction,10:15,14:26,117.9,AC,51,13.0,25.49,38.82,504.66,49.07,4661.65,25.0,Cloudy,Medium,Delayed,3.7
267,BUS10267,KA67A8296,2025-02-16,Kolkata,L152,Garia-Esplanade,Garia Junction,Esplanade Terminal,10:10,11:40,39.8,Non-AC,57,12.0,21.05,23.15,277.8,12.72,1208.4,2.0,Sunny,Medium,On Time,4.1
885,BUS10885,DL48C6447,2025-06-30,Chennai,R56,Tambaram-Parrys,Tambaram Stand,Parrys Stand,12:20,17:00,97.3,Non-AC,48,18.0,37.5,34.33,617.94,30.36,2884.2,38.0,Cloudy,Medium,Delayed,2.2
1835,BUS11835,TS42B5563,2024-08-27,Jaipur,R288,Jagatpura-Sanganer,Jagatpura Stop,Sanganer Junction,05:30,08:50,85.6,Mini Bus,33,39.0,118.18,22.92,893.88,20.0,1900.0,0.0,Rainy,Medium,On Time,
61,BUS10061,GJ53B5121,2025-07-21,Pune,B270,Hadapsar-Shivajinagar,Hadapsar Terminal,Shivajinagar Junction,06:20,08:27,38.7,Mini Bus,31,20.0,64.52,18.51,370.2,7.46,708.7,36.0,Sunny,Medium,Delayed,3.6
1378,BUS11378,KA91A5611,2024-11-24,Pune,L209,Aundh-Camp,Aundh Stop,Camp Junction,18:45,23:34,72.5,Electric,36,16.0,44.44,26.29,420.64,5.62,67.44,0.0,Rainy,High,On Time,3.4
1771,BUS11771,WB11B5519,2024-08-20,Lucknow,B104,Gomti Nagar-Charbagh,Gomti Nagar Stop,Charbagh Stop,12:45,13:54,28.5,Non-AC,45,47.0,104.44,12.79,601.13,8.33,791.35,,Sunny,Medium,Delayed,2.2
796,BUS10796,RJ44A1278,2025-11-26,Mumbai,B262,Powai-Churchgate,Powai Terminal,Churchgate Terminal,09:35,14:32,75.1,Electric,36,11.0,30.56,27.09,297.99,7.24,86.88,2.0,Foggy,High,On Time,3.4
813,BUS10813,MH41A9458,2025-10-12,Lucknow,B116,Gomti Nagar-Charbagh,Gomti Nagar Junction,Charbagh Stop,08:00,12:08,56.9,Non-AC,60,9.0,15.0,20.24,182.16,17.31,1644.45,0.0,Foggy,High,On Time,4.7
345,BUS10345,DL35C5038,2024-02-21,Pune,R46,Hinjewadi-Swargate,Hinjewadi Junction,Swargate Junction,20:30,21:16,30.1,AC,49,48.0,97.96,35.68,1712.64,8.53,810.35,0.0,Cloudy,Low,On Time,
1806,BUS11806,RJ36B2872,2025-06-27,Bengaluru,R102,Marathahalli-Banashankari,Marathahalli Terminal,Banashankari Stop,13:20,13:51,19.9,AC,36,21.0,58.33,18.55,389.55,8.23,781.85,1.0,Cloudy,Low,On Time,3.7
1032,BUS11032,TN98A7226,2024-08-10,Lucknow,R154,Vikas Nagar-Kaiserbagh,Vikas Nagar Stand,Kaiserbagh Stand,17:05,18:11,21.4,AC,43,22.0,51.16,33.71,741.62,8.57,814.15,33.0,Cloudy,Low,Delayed,3.9
1902,BUS11902,TS26A3372,2024-08-10,Kolkata,B222,Behala-Sealdah,Behala Stand,Sealdah Stop,18:40,20:56,64.9,Electric,38,15.0,39.47,33.87,508.05,5.94,71.28,0.0,Sunny,Medium,On Time,3.9
45,BUS10045,RJ87C9074,2024-09-11,Hyderabad,B6,LB Nagar-Miyapur,LB Nagar Stand,Miyapur Junction,10:00,10:17,10.1,AC,47,26.0,55.32,20.51,533.26,3.69,350.55,1.0,Foggy,Low,On Time,4.6
1721,BUS11721,KA76C9175,2025-02-10,Lucknow,B8,Gomti Nagar-Charbagh,Gomti Nagar Stand,Charbagh Stop,08:15,12:19,80.8,Non-AC,47,45.0,95.74,29.27,1317.15,26.8,2546.0,9.0,Cloudy,High,On Time,3.3
1843,BUS11843,GJ57A7057,2025-08-24,Pune,B213,Wagholi-Katraj,Wagholi Stop,Katraj Terminal,05:15,05:52,16.9,Mini Bus,32,23.0,71.88,14.84,341.32,3.13,297.35,0.0,Sunny,Medium,On Time,4.3
285,BUS10285,UP56C1010,2025-07-09,Hyderabad,L117,Kukatpally-Secunderabad,Kukatpally Stop,Secunderabad Junction,09:05,09:29,17.9,Non-AC,60,0.0,0.0,20.46,0.0,6.07,576.65,0.0,Rainy,Low,On Time,
867,BUS10867,DL79A1341,2025-04-24,Jaipur,R95,Malviya Nagar-Sindhi Camp,Malviya Nagar Stop,Sindhi Camp Stand,07:15,08:21,9.0,Mini Bus,28,27.0,96.43,13.14,354.78,2.48,235.6,30.0,Cloudy,High,Delayed,3.7
751,BUS10751,RJ88A1880,2025-03-29,Lucknow,R204,Vikas Nagar-Kaiserbagh,Vikas Nagar Stand,Kaiserbagh Terminal,06:15,09:02,22.7,Non-AC,55,57.0,103.64,11.41,650.37,6.81,646.95,89.0,Rainy,High,Delayed,3.7
336,BUS10336,TN75A2405,2025-06-12,Kolkata,R160,Salt Lake-Howrah,Salt Lake Terminal,Howrah Stop,11:55,12:17,16.3,Mini Bus,32,19.0,59.38,14.75,280.25,4.17,396.15,0.0,Cloudy,Low,On Time,4.6
996,BUS10996,TN70A5708,2024-02-03,Bengaluru,B115,Marathahalli-Banashankari,Marathahalli Stand,Banashankari Terminal,10:00,13:28,88.2,Mini Bus,26,28.0,107.69,25.15,704.2,16.55,1572.25,,Rainy,Medium,Delayed,3.5
1389,BUS11389,GJ14C7351,2024-08-18,Pune,R161,Wagholi-Katraj,Wagholi Junction,Katraj Stand,22:45,23:00,6.7,Non-AC,47,5.0,10.64,16.89,84.45,1.83,173.85,5.0,Foggy,Low,On Time,4.5
361,BUS10361,WB55C9764,2024-06-02,Bengaluru,B33,Jayanagar-KR Puram,Jayanagar Junction,KR Puram Stand,14:00,15:19,53.8,Mini Bus,26,26.0,100.0,20.77,540.02,14.7,1396.5,5.0,Rainy,Low,On Time,4.8
1632,BUS11632,DL97B2242,2025-06-12,Hyderabad,B276,LB Nagar-Miyapur,LB Nagar Terminal,Miyapur Terminal,13:00,15:36,54.2,AC,39,23.0,58.97,40.46,930.58,18.22,1730.9,0.0,Sunny,High,On Time,3.9
431,BUS10431,TN65B3835,2025-06-01,Ahmedabad,L245,Vastrapur-Kalupur,Vastrapur Stand,Kalupur Junction,08:50,12:41,65.3,Electric,44,37.0,84.09,30.14,1115.18,5.23,62.76,4.0,Foggy,High,On Time,3.2
1562,BUS11562,RJ99B1342,2024-02-15,Pune,B219,Aundh-Camp,Aundh Terminal,Camp Stand,10:35,11:32,43.2,AC,50,50.0,100.0,39.4,1970.0,14.01,1330.95,0.0,Sunny,Low,On Time,4.6
1070,BUS11070,KA56A1763,2024-02-02,Delhi,L174,Dwarka-ITO,Dwarka Terminal,ITO Junction,22:55,00:07,32.4,AC,37,35.0,94.59,37.8,1323.0,9.23,876.85,11.0,Foggy,Medium,Delayed,2.6
874,BUS10874,TN72A3769,2024-10-01,Bengaluru,R228,Whitefield-Majestic,Whitefield Terminal,Majestic Terminal,10:35,,42.1,Non-AC,51,61.0,119.61,15.04,917.44,13.74,1305.3,0.0,Rainy,High,On Time,
1237,BUS11237,MH22C9307,2024-10-03,Chennai,R251,Porur-Egmore,Porur Stop,Egmore Stand,09:50,13:55,96.6,Non-AC,42,4.0,9.52,31.89,127.56,26.76,2542.2,30.0,Cloudy,Medium,Delayed,3.6
1652,BUS11652,DL62B2986,2025-10-11,Jaipur,B108,Jagatpura-Sanganer,Jagatpura Terminal,Sanganer Terminal,11:20,15:07,110.6,Non-AC,40,10.0,25.0,34.7,347.0,31.07,2951.65,6.0,Sunny,Medium,On Time,4.6
1227,BUS11227,KA58C6355,2024-07-03,Delhi,R167,Noida-Nehru Place,Noida Stand,Nehru Place Junction,08:10,09:07,37.2,AC,40,7.0,17.5,35.93,251.51,12.3,1168.5,0.0,Cloudy,Low,On Time,3.7
1173,BUS11173,RJ15B7150,2024-10-25,Lucknow,L52,Indira Nagar-Hazratganj,Indira Nagar Junction,Hazratganj Stand,20:55,23:24,48.4,AC,46,12.0,26.09,38.77,465.24,14.35,1363.25,0.0,Foggy,High,On Time,4.4
1233,BUS11233,DL92B3294,2025-11-26,Mumbai,B226,Thane-CST,Thane Stand,CST Terminal,09:00,11:17,84.5,Non-AC,53,27.0,50.94,25.14,678.78,23.71,2252.45,24.0,Foggy,Low,Delayed,2.3
427,BUS10427,TN94B3662,2025-08-10,Delhi,R113,Noida-Nehru Place,Noida Stop,Nehru Place Stop,18:25,19:08,11.0,Non-AC,54,0.0,0.0,11.57,0.0,4.06,385.7,0.0,Rainy,High,Cancelled,
1936,BUS11936,WB92B5961,2024-12-18,Chennai,B202,Porur-Egmore,Porur Terminal,Egmore Terminal,19:00,21:44,119.2,Non-AC,42,2.0,4.76,32.67,65.34,36.62,3478.9,0.0,Rainy,Low,On Time,4.4
702,BUS10702,UP19B5424,2024-03-08,Kolkata,R63,Jadavpur-Barasat,Jadavpur Stop,Barasat Junction,17:15,21:15,102.2,Mini Bus,32,36.0,112.5,27.38,985.68,24.26,2304.7,83.0,Foggy,Low,Delayed,3.4
543,BUS10543,GJ89C5093,2025-06-08,Chennai,B78,Adyar-Broadway,Adyar Stop,Broadway Stop,08:45,11:51,108.3,Electric,49,37.0,75.51,30.4,1124.8,7.99,95.88,15.0,Rainy,Low,Delayed,3.6
871,BUS10871,MH81A1036,2024-02-22,Lucknow,R194,Gomti Nagar-Charbagh,Gomti Nagar Stop,Charbagh Terminal,12:40,17:08,71.2,Non-AC,47,48.0,102.13,22.14,1062.72,22.57,2144.15,0.0,Foggy,High,On Time,3.7
850,BUS10850,DL33C9961,2025-06-28,Bengaluru,R28,Jayanagar-KR Puram,Jayanagar Junction,KR Puram Junction,16:25,19:27,48.8,Non-AC,49,40.0,81.63,15.79,631.6,18.29,1737.55,11.0,Rainy,High,Delayed,3.4
1022,BUS11022,KA97B1998,2024-07-04,Ahmedabad,B231,Bopal-Naroda,Bopal Stand,Naroda Junction,19:10,21:58,81.4,Mini Bus,27,32.0,118.52,25.15,804.8,16.97,1612.15,0.0,Foggy,Medium,On Time,3.9
1636,BUS11636,GJ46C1446,2024-12-01,Lucknow,B151,Alambagh-Aliganj,Alambagh Terminal,Aliganj Stop,08:15,12:08,71.6,Electric,50,29.0,58.0,26.59,771.11,6.96,83.52,,Foggy,High,On Time,4.0
1881,BUS11881,KA49C3793,2024-05-06,Delhi,L187,Noida-Nehru Place,Noida Terminal,Nehru Place Stop,09:25,12:53,40.3,Mini Bus,32,23.0,71.88,15.98,367.54,9.19,873.05,73.0,Foggy,High,Delayed,2.1
1921,BUS11921,WB63C7686,2024-07-13,Bengaluru,B71,Electronic City-Hebbal,Electronic City Stand,Hebbal Junction,14:15,15:24,31.9,AC,48,16.0,33.33,24.99,399.84,11.21,1064.95,1.0,Sunny,Medium,On Time,4.8
1401,BUS11401,GJ59A7427,2025-01-01,Jaipur,B263,Mansarovar-Amer,Mansarovar Terminal,Amer Stand,09:35,12:47,96.5,Mini Bus,30,0.0,0.0,27.57,0.0,18.29,1737.55,44.0,Rainy,Low,Delayed,4.0
1297,BUS11297,UP55C4195,2024-06-17,Pune,L241,Aundh-Camp,Aundh Stop,Camp Stand,07:20,07:49,7.6,Non-AC,57,50.0,87.72,11.26,563.0,2.51,238.45,0.0,Rainy,High,On Time,3.9
746,BUS10746,TN65B2403,2024-02-13,Mumbai,L246,Kurla-Bandra,Kurla Stand,Bandra Stand,17:10,19:40,47.6,Non-AC,55,0.0,0.0,20.58,0.0,14.6,1387.0,0.0,Rainy,High,On Time,3.6
935,BUS10935,TS79A4905,2024-03-20,Chennai,L47,Tambaram-Parrys,Tambaram Stop,Parrys Stand,21:20,02:55,83.6,AC,40,15.0,37.5,,623.25,29.3,2783.5,3.0,Sunny,High,On Time,4.2
654,BUS10654,MH97C2261,2025-11-24,Chennai,R280,Anna Nagar-Guindy,Anna Nagar Stand,Guindy Junction,11:45,13:14,49.8,Electric,30,29.0,96.67,32.25,935.25,3.15,37.8,0.0,Cloudy,Medium,On Time,4.2
501,BUS10501,TN49A3252,2025-08-11,Ahmedabad,B133,Chandkheda-Isanpur,Chandkheda Stop,Isanpur Stop,18:40,20:58,47.0,AC,35,12.0,34.29,33.99,407.88,19.64,1865.8,0.0,Foggy,High,On Time,3.2
1155,BUS11155,UP36C2208,2024-06-06,Hyderabad,R154,LB Nagar-Miyapur,LB Nagar Terminal,Miyapur Stand,18:05,20:23,80.8,Mini Bus,26,16.0,61.54,19.85,317.6,21.55,2047.25,14.0,Sunny,Low,Delayed,3.7
279,BUS10279,WB38C4879,2024-09-10,Ahmedabad,L49,Vastrapur-Kalupur,Vastrapur Terminal,Kalupur Junction,19:55,23:37,99.0,Mini Bus,33,4.0,12.12,24.3,97.2,22.54,2141.3,23.0,Foggy,Medium,Delayed,3.3
650,BUS10650,GJ79B8049,2025-07-02,Jaipur,B27,Vidhyadhar Nagar-Sitapura,Vidhyadhar Nagar Terminal,Sitapura Stand,15:15,21:09,119.5,Electric,33,10.0,30.3,33.75,337.5,10.63,127.56,12.0,Foggy,High,Delayed,
1700,BUS11700,KA63C1484,2024-02-11,Chennai,L249,Porur-Egmore,Porur Stand,Egmore Stand,05:55,08:03,85.0,Mini Bus,30,0.0,0.0,27.5,0.0,16.43,1560.85,0.0,Sunny,Low,Cancelled,2.1
1780,BUS11780,WB42A8537,2024-08-21,Ahmedabad,L175,Chandkheda-Isanpur,Chandkheda Stop,Isanpur Stop,15:00,16:15,29.1,AC,42,16.0,38.1,27.63,442.08,10.48,995.6,0.0,Rainy,Medium,On Time,4.1
1922,BUS11922,GJ91C2524,2024-09-10,Chennai,B84,Porur-Egmore,Porur Stop,Egmore Stand,11:50,17:06,70.9,Non-AC,44,14.0,31.82,29.94,419.16,20.83,1978.85,0.0,Sunny,,On Time,3.0
1682,BUS11682,RJ87C5026,2024-11-26,Hyderabad,R182,LB Nagar-Miyapur,LB Nagar Junction,Miyapur Stop,09:15,13:18,105.6,Non-AC,42,18.0,42.86,35.46,638.28,27.34,2597.3,0.0,Foggy,Medium,On Time,4.8
771,BUS10771,KA87A9166,2025-08-22,Hyderabad,B218,Gachibowli-Koti,Gachibowli Stop,Koti Junction,06:55,10:45,108.1,AC,54,64.0,118.52,37.76,2416.64,36.34,3452.3,15.0,Foggy,Medium,Delayed,2.6
1859,BUS11859,UP40C2652,2025-06-22,Kolkata,B158,Jadavpur-Barasat,Jadavpur Stop,Barasat Stop,05:35,09:10,64.4,AC,41,16.0,39.02,37.54,600.64,18.81,1786.95,0.0,Rainy,High,On Time,3.7
1856,BUS11856,WB55A9023,2025-06-22,Ahmedabad,R287,Maninagar-Gota,Maninagar Stand,Gota Junction,11:10,13:05,25.2,Mini Bus,32,37.0,,16.07,594.59,5.99,569.05,11.0,Rainy,High,Delayed,3.2
1913,BUS11913,DL32C3453,2024-01-02,Kolkata,R257,Garia-Esplanade,Garia Stand,Esplanade Junction,15:35,19:11,86.4,AC,36,42.0,116.67,31.32,1315.44,30.76,2922.2,0.0,Sunny,Medium,On Time,4.8
1838,BUS11838,DL18C8291,2024-02-14,Delhi,B230,Rajouri Garden-Anand Vihar,Rajouri Garden Terminal,Anand Vihar Stand,13:10,13:54,32.1,AC,36,30.0,83.33,35.21,1056.3,9.07,861.65,0.0,Sunny,Low,On Time,3.6
1175,BUS11175,TN96C2008,2025-10-09,Ahmedabad,L188,Satellite-Vastral,Satellite Junction,Vastral Terminal,11:10,13:19,38.3,AC,55,42.0,76.36,26.74,1123.08,11.98,1138.1,0.0,Rainy,High,On Time,4.4
